,name,main_category,categories,rating,reviews,address,city,country,state,zipcode,broader_category,Weighted_Score,Weighted_Average,All_Cities
1191,Divyaramam Park,National park,"National park, Tourist attraction",4.4,3726.0,"MC28+PGC Divyaramam Park, Tirupati, Andhra Pradesh 517507",Tirupati,India,Andhra Pradesh,517507,Nature,16394.4,4.4,"Tirupati, Visakhapatnam"
1192,Papavinasam Theertham,Hindu temple,"Hindu temple, Tourist attraction",4.5,3702.0,"P89V+XRP Papavinasam Theertham, Chittoor, Andhra Pradesh 517504",Tirupati,India,Andhra Pradesh,517504,Religious,16659.0,4.7,"Tirupati, Visakhapatnam"
1193,Lepakshi Circle,Historical landmark,"Historical landmark, Tourist attraction",4.6,3687.0,"Lepakshi Circle, 517504, Balaji Nagar, Tirumala, Tirupati, Andhra Pradesh 517504",Tirupati,India,Andhra Pradesh,517504,Cultural,16960.199999999997,4.34,"Tirupati, Visakhapatnam"
1194,Sri Padmavathi Park,Park,Park,4.2,2517.0,"JC9C+CPC Sri Padmavathi Park, Bairagipatteda Rd, beside Indian Bank, Bairagi patteda, Tirupati, Andhra Pradesh 517501",Tirupati,India,Andhra Pradesh,517501,Nature,10571.4,4.4,"Tirupati, Visakhapatnam"
1195,"Sri Anjaneyaswami Mandir, Tirumala Tirupati",Hindu temple,"Hindu temple, Tourist attraction",4.8,2333.0,"M95M+XJ6 Sri Anjaneyaswami Mandir, Tirumala Tirupati, Tirumala Down Rd, Anjanadri, Tirupati, Andhra Pradesh 517507",Tirupati,India,Andhra Pradesh,517507,Religious,11198.4,4.7,"Tirupati, Visakhapatnam"
1196,Sri Venugopala Swamy Temple,Hindu temple,"Hindu temple, Tourist attraction",4.5,1542.0,"P83V+6W9 Sri Venugopala Swamy Temple, S V gosamrakshanashala ,Near S V veternaray University, Chandragiri - Nagaiahgaripalli Rd, Tirupati, Andhra Pradesh 517502",Tirupati,India,Andhra Pradesh,517502,Religious,6939.0,4.7,"Tirupati, Visakhapatnam"
1197,Hanuman Temple,Hindu temple,"Hindu temple, Tourist attraction",4.7,1214.0,"M9H2+664 Hanuman Temple, Tirumala-Tirupati Rd, Balajy Colony, Tirumala, Tirupati, Andhra Pradesh 517504",Tirupati,India,Andhra Pradesh,517504,Religious,5705.8,4.7,"Tirupati, Visakhapatnam"
1198,Geetopadesam Park,Park,Park,4.5,1035.0,"M9F2+976 Geetopadesam Park, Tirumala-Tirupati Rd, Garudadri Nagar, Tirumala, Tirupati, Andhra Pradesh 517504",Tirupati,India,Andhra Pradesh,517504,Nature,4657.5,4.4,"Tirupati, Visakhapatnam"
1199,Govindaraja Swamy Temple Museum,Museum,"Museum, Hindu temple, Tourist attraction",4.6,840.0,"JCJ9+438 Govindaraja Swamy Temple Museum, N Mada St, Tirumala, Tirupati, Andhra Pradesh 517504",Tirupati,India,Andhra Pradesh,517504,Cultural,3863.9999999999995,4.34,"Tirupati, Visakhapatnam"
1200,Archaeological Museum,Museum,"Museum, Tourist attraction",4.3,737.0,"H8J3+XWJ Archaeological Museum, Raja Mahal, Chandragiri Kota Chandragiri, Tirupati, Andhra Pradesh 517101",Tirupati,India,Andhra Pradesh,517101,Cultural,3169.1,4.34,"Tirupati, Visakhapatnam"
1201,Jungle Book & Park,Park,Park,4.1,713.0,"Jungle Book & Park, Near, KT Rd, Tirupati, Andhra Pradesh 517507",Tirupati,India,Andhra Pradesh,517507,Nature,2923.2999999999997,4.4,"Tirupati, Visakhapatnam"
1202,Swami Pushkarini,Hindu temple,"Hindu temple, Cultural landmark",4.7,710.0,"M8MX+Q52 Swami Pushkarini, Pushkarini St, Tirumala, Tirupathi, Tirupati, Andhra Pradesh 517504",Tirupati,India,Andhra Pradesh,517504,Religious,3337.0,4.7,"Tirupati, Visakhapatnam"
1203,Gogarbham Dam Park,Park,"Park, Tourist attraction",4.3,542.0,"M9Q3+W4M Gogarbham Dam Park, Tirumala, Tirupati, Andhra Pradesh 517504",Tirupati,India,Andhra Pradesh,517504,Nature,2330.6,4.4,"Tirupati, Visakhapatnam"
1204,Sri Bedi Anjaneya Swamy Temple,Hindu temple,"Hindu temple, Tourist attraction",4.7,386.0,"M8MX+9MM Sri Bedi Anjaneya Swamy Temple, Tirumala, Tirupati, Andhra Pradesh 517504",Tirupati,India,Andhra Pradesh,517504,Religious,1814.2,4.7,"Tirupati, Visakhapatnam"
1205,Sri Venkateshwara Temple,Hindu temple,"Hindu temple, Tourist attraction",4.5,167.0,"JCJC+FVQ Sri Venkateshwara Temple, Bandla St, Mallaiah Gunta Katta, Tata Nagar, Tirupati, Andhra Pradesh 517501",Tirupati,India,Andhra Pradesh,517501,Religious,751.5,4.7,"Tirupati, Visakhapatnam"
1206,Chakra Teertham,Lake,Lake,4.5,153.0,"Chakra Teertham, Tirumala, Andhra Pradesh 517504",Tirupati,India,Andhra Pradesh,517504,Nature,688.5,4.4,"Tirupati, Visakhapatnam"
1207,Tirumala View Point,Vista point,Vista point,4.8,148.0,"J9Q8+W7J Tirumala View Point, Chittoor, Andhra Pradesh 517507",Tirupati,India,Andhra Pradesh,517507,Nature,710.4,4.4,"Tirupati, Visakhapatnam"
1208,Sri Siva Nagendra Swami Temple,Hindu temple,"Hindu temple, Tourist attraction",4.3,138.0,"JCW9+7HX Sri Siva Nagendra Swami Temple, KT Rd, Srinivasa Nagar, Varadaraj Nagar, Tirupati, Andhra Pradesh 517501",Tirupati,India,Andhra Pradesh,517501,Religious,593.4,4.7,"Tirupati, Visakhapatnam"
1209,Rock Garden.,Park,Park,4.5,130.0,"M8PR+98H Rock Garden., Sila Thoranam Rd, Tirumala, Tirupati, Andhra Pradesh 517504",Tirupati,India,Andhra Pradesh,517504,Nature,585.0,4.4,"Tirupati, Visakhapatnam"
1210,GMR Eco Park,Park,"Park, Tourist attraction",4.6,124.0,"GMR Eco Park, Tirumala, Tirupati, Andhra Pradesh 517504",Tirupati,India,Andhra Pradesh,517504,Nature,570.4,4.4,"Tirupati, Visakhapatnam"
1211,Sri Venkateswara Dhyana Jnana Mandiram,Museum,"Museum, Tourist attraction",4.5,123.0,"M8JW+3QX Sri Venkateswara Dhyana Jnana Mandiram, Rina Rd, Tirumala, Tirupati, Andhra Pradesh 517504",Tirupati,India,Andhra Pradesh,517504,Cultural,553.5,4.34,"Tirupati, Visakhapatnam"
1212,Kumaradhara Theertham,Hindu temple,"Hindu temple, Tourist attraction",4.6,99.0,"P8HH+C3H Kumaradhara Theertham, Papavinasanam Rd, Andhra Pradesh 517504",Tirupati,India,Andhra Pradesh,517504,Religious,455.4,4.7,"Tirupati, Visakhapatnam"
1213,View Point of Jungle Book,Vista point,"Vista point, Tourist attraction",4.2,71.0,"MC39+974 View Point of Jungle Book, Tirupati, Andhra Pradesh 517507",Tirupati,India,Andhra Pradesh,517507,Nature,298.2,4.4,"Tirupati, Visakhapatnam"
1214,P3,Park,Park,4.3,65.0,"M9H3+699 P3, Tirumala Outer Ring Rd, Balajy Colony, Tirumala, Tirupati, Andhra Pradesh 517504",Tirupati,India,Andhra Pradesh,517504,Nature,279.5,4.4,"Tirupati, Visakhapatnam"
1215,Seshachala Vanadarshini Forest Museum,Museum,Museum,4.3,52.0,"M95M+RHC Seshachala Vanadarshini Forest Museum, Anjanadri, Tirupati, Andhra Pradesh 517507",Tirupati,India,Andhra Pradesh,517507,Cultural,223.6,4.34,"Tirupati, Visakhapatnam"
1216,Shri Amarnath Cave Temple,Religious destination,"Religious destination, Hindu temple, Place of worship",4.5,10424.0,"Shri Amarnath Cave Temple, Baltal Amarnath Trek, Forest Block, Pahalgam, Jammu and Kashmir 192230",Amarnath,India,Jammu and Kashmir,192230,Religious,46908.0,4.68,"Amarnath, Bijbehara, Gulmarg, Jammu, Leh, Srinagar, Vaishno"
1217,SOHAM Himalayan Centre,Museum,"Museum, Tourist attraction",4.6,212.0,"SOHAM Himalayan Centre, Chamunda Peeth Temple Road, Big Bend Bala Hisar, Mussoorie, Uttarakhand 248179",Mussoorie,India,Uttarakhand,248179,Cultural,975.1999999999999,4.49,"Almora, Auli, Dehradun, Haridwar, Jim, Mussoorie, Nainital, Rishikesh"
1218,Lal Tibba Scenic Point,Scenic spot,"Scenic spot, Tourist attraction",4.2,15154.0,"Lal Tibba Scenic Point, Lal Tibba Binoculars bazar, Road, Landour, Mussoorie, Uttarakhand 248179",Mussoorie,India,Uttarakhand,248179,Nature,63646.8,4.34,"Almora, Auli, Dehradun, Haridwar, Jim, Mussoorie, Nainital, Rishikesh"
1219,Christ Church,Church,"Church, Tourist attraction",4.3,341.0,"Christ Church, 1, Camels Back Rd, The Mall Road, Mussoorie, Uttarakhand 248179",Mussoorie,India,Uttarakhand,248179,Religious,1466.3,4.64,"Almora, Auli, Dehradun, Haridwar, Jim, Mussoorie, Nainital, Rishikesh"
1220,"Ugra Kheri, Park",Park,Park,4.4,544.0,"92J6+34G Ugra Kheri, Park, Ugra Kheri, Panipat, Haryana 132104",Panipat,India,Haryana,132104,Nature,2393.6000000000004,4.27,"Faridabad, Haryana, Panipat"
1221,Tau Devi Lal Park,Park,Park,4.2,2111.0,"CXG9+C5M Tau Devi Lal Park, Sector - 7, Sector - 6, HUDA, Panipat, Faridpur, Haryana 132103",Panipat,India,Haryana,132103,Nature,8866.2,4.27,"Faridabad, Haryana, Panipat"
1222,Kala Amb Park,Park,"Park, Tourist attraction",4.2,545.0,"Kala Amb Park, Kala amb park, Panipat, Haryana 132103",Panipat,India,Haryana,132103,Nature,2289.0,4.27,"Faridabad, Haryana, Panipat"
1223,Mela Ram Park,Park,Park,4.1,164.0,"CX4F+VGV Mela Ram Park, Ram Nagar, Tehsil Camp, Panipat, Haryana 132103",Panipat,India,Haryana,132103,Nature,672.4,4.27,"Faridabad, Haryana, Panipat"
1224,Ganga Park,Park,Park,4.1,90.0,"9XJM+MCJ Ganga Park, Sector-12, Huda, Panipat, Haryana 132103",Panipat,India,Haryana,132103,Nature,368.99999999999994,4.27,"Faridabad, Haryana, Panipat"
1225,Mattancherry Palace,History museum,"History museum, Museum, Tourist attraction",4.2,15108.0,"X755+8P9 Mattancherry Palace, Mattancherry, Kochi, Kerala 682002",Kochi,India,Kerala,682002,Cultural,63453.600000000006,4.42,"Alleppey, Kochi, Kovalam, Munnar, Poovar, Thiruvananthapuram, Varkala, Wayanad"
1226,Subhash Bose Park,Park,"Park, Tourist attraction",4.5,25411.0,"Subhash Bose Park, Park Ave, Marine Drive, Kochi, Ernakulam, Kerala 682011",Kochi,India,Kerala,682011,Nature,114349.5,4.43,"Alleppey, Kochi, Kovalam, Munnar, Poovar, Thiruvananthapuram, Varkala, Wayanad"
1227,Queen's Walkway,Scenic spot,"Scenic spot, Tourist attraction",4.6,9954.0,"X7XF+H5G Queen's Walkway, Goshree Chathiyath Rd, Pachalam, Ernakulam, Kerala 682018",Kochi,India,Kerala,682018,Nature,45788.399999999994,4.43,"Alleppey, Kochi, Kovalam, Munnar, Poovar, Thiruvananthapuram, Varkala, Wayanad"
1228,Indian Naval Maritime Museum,Museum,"Museum, Tourist attraction",4.6,4126.0,"X65Q+CJG Indian Naval Maritime Museum, K.J. Herschel Rd, Veli, Kochi, Kerala 682001",Kochi,India,Kerala,682001,Cultural,18979.6,4.42,"Alleppey, Kochi, Kovalam, Munnar, Poovar, Thiruvananthapuram, Varkala, Wayanad"
1229,Njarackal Arattuvazhi Beach,Public beach,"Public beach, Tourist attraction",4.2,451.0,"26P5+M65 Njarackal Arattuvazhi Beach, Njarackal, Kochi, Kerala 682505",Kochi,India,Kerala,682505,Nature,1894.2,4.43,"Alleppey, Kochi, Kovalam, Munnar, Poovar, Thiruvananthapuram, Varkala, Wayanad"
1230,International Tourism Police Station And Police Museum,Museum,"Museum, Tourist attraction",4.3,135.0,"X746+92W International Tourism Police Station And Police Museum, AB Selam Rd, Jews St, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002",Kochi,India,Kerala,682002,Cultural,580.5,4.42,"Alleppey, Kochi, Kovalam, Munnar, Poovar, Thiruvananthapuram, Varkala, Wayanad"
1231,Ghoom Monastery (Samten Choeling),Monastery,"Monastery, Tourist attraction",4.3,7907.0,"2762+M49 Ghoom Monastery (Samten Choeling), Hill Cart Rd, Ghoom, West Bengal 734102",Darjeeling,India,West Bengal,734102,Religious,34000.1,4.55,"Darjeeling, Digha, Kalimpong, Kolkata, Siliguri"
1232,Batasia Eco Garden,Garden,Garden,4.5,6163.0,"268W+98P Batasia Eco Garden, West Point, Darjeeling, West Bengal 734102",Darjeeling,India,West Bengal,734102,Nature,27733.5,4.43,"Darjeeling, Digha, Kalimpong, Kolkata, Siliguri"
1233,Yiga Choeling Monastery,Buddhist temple,"Buddhist temple, Monastery, Tourist attraction",4.5,529.0,"Yiga Choeling Monastery, Ghoom Monastery Rd, Darjeeling, Ghoom, West Bengal 734102",Darjeeling,India,West Bengal,734102,Religious,2380.5,4.55,"Darjeeling, Digha, Kalimpong, Kolkata, Siliguri"
1234,HMI MUSEUM,Museum,"Museum, Tourist attraction",4.6,285.0,"3753+9H5 HMI MUSEUM, Jawahar Parbat, Darjeeling, West Bengal 734104",Darjeeling,India,West Bengal,734104,Cultural,1311.0,4.54,"Darjeeling, Digha, Kalimpong, Kolkata, Siliguri"
1235,"Peace Pagoda, Darjeeling",Buddhist temple,"Buddhist temple, Tourist attraction",4.6,7573.0,"27H5+2HQ Peace Pagoda, Darjeeling, West Point, Darjeeling, West Bengal 734102",Darjeeling,India,West Bengal,734102,Religious,34835.799999999996,4.55,"Darjeeling, Digha, Kalimpong, Kolkata, Siliguri"
1236,Tea Garden View,Nature preserve,"Nature preserve, Tourist attraction",4.3,6735.0,"Tea Garden View, Lebong Cart Rd, Upper Bhutia Busty, Darjeeling, West Bengal 734101",Darjeeling,India,West Bengal,734101,Nature,28960.5,4.43,"Darjeeling, Digha, Kalimpong, Kolkata, Siliguri"
1237,"Japanese Buddhist Temple, Darjeeling",Buddhist temple,"Buddhist temple, Place of worship, Tourist attraction",4.5,4823.0,"27H5+9R2 Japanese Buddhist Temple, Darjeeling, Rajbari, Darjeeling, West Bengal 734102",Darjeeling,India,West Bengal,734102,Religious,21703.5,4.55,"Darjeeling, Digha, Kalimpong, Kolkata, Siliguri"
1238,Darjeeling Clock Tower,Historical landmark,"Historical landmark, Tourist attraction",4.3,3895.0,"Darjeeling Clock Tower, 5, Laden la Rd, Chauk Bazaar, Darjeeling, West Bengal 734101",Darjeeling,India,West Bengal,734101,Cultural,16748.5,4.54,"Darjeeling, Digha, Kalimpong, Kolkata, Siliguri"
1239,Mahakal Temple,Hindu temple,"Hindu temple, Place of worship, Tourist attraction",4.7,2822.0,"27X9+457 Mahakal Temple, Chauk Bazaar, Darjeeling, West Bengal 734101",Darjeeling,India,West Bengal,734101,Religious,13263.4,4.55,"Darjeeling, Digha, Kalimpong, Kolkata, Siliguri"
1240,Happy Valley Tea Estate,Garden,Garden,4.4,2302.0,"3725+HC5 Happy Valley Tea Estate, Lebong Cart Rd, Chauk Bazaar, Near, Darjeeling, West Bengal 734101",Darjeeling,India,West Bengal,734101,Nature,10128.800000000001,4.43,"Darjeeling, Digha, Kalimpong, Kolkata, Siliguri"
1241,Shrubbery Nightingale Park,Park,"Park, Tourist attraction",4.3,1355.0,"3736+F28 Shrubbery Nightingale Park, Richmond Hill, Darjeeling, West Bengal 734101",Darjeeling,India,West Bengal,734101,Nature,5826.5,4.43,"Darjeeling, Digha, Kalimpong, Kolkata, Siliguri"
1242,Himalayan Tibet Museum,Museum,"Museum, Tourist attraction",4.5,406.0,"Himalayan Tibet Museum, 12, Gandhi Rd, near Bethany School, Limbugaon, Darjeeling, West Bengal 734101",Darjeeling,India,West Bengal,734101,Cultural,1827.0,4.54,"Darjeeling, Digha, Kalimpong, Kolkata, Siliguri"
1243,St. Andrews Church,Anglican church,"Anglican church, Tourist attraction",4.4,240.0,"27X8+4QG St. Andrews Church, Chauk Bazaar, Darjeeling, West Bengal 734101",Darjeeling,India,West Bengal,734101,Religious,1056.0,4.55,"Darjeeling, Digha, Kalimpong, Kolkata, Siliguri"
1244,"DHR Ghum Railway Museum - Darjeeling District, West Bengal, India",Heritage museum,"Heritage museum, Museum, Tourist attraction",4.3,238.0,"DHR Ghum Railway Museum - Darjeeling District, West Bengal, Hill Cart Rd, Ghoom, West Bengal 734102",Darjeeling,India,West Bengal,734102,Cultural,1023.4,4.54,"Darjeeling, Digha, Kalimpong, Kolkata, Siliguri"
1245,Guiders,Buddhist temple,"Buddhist temple, Monastery, Tourist attraction",4.5,225.0,"27XC+92X Guiders, Bhutia Busty Rd, Upper Bhutia Busty, Darjeeling, West Bengal 734101",Darjeeling,India,West Bengal,734101,Religious,1012.5,4.55,"Darjeeling, Digha, Kalimpong, Kolkata, Siliguri"
1246,Kovalam Beach,Public beach,"Public beach, Beach pavillion, Tourist attraction",4.4,68353.0,"Kovalam Beach, Kovalam, Thiruvananthapuram, Kerala 695527",Kovalam,India,Kerala,695527,Nature,300753.2,4.43,"Alleppey, Kochi, Kovalam, Munnar, Poovar, Thiruvananthapuram, Varkala, Wayanad"
1247,Grove Beach,Public beach,"Public beach, Tourist attraction",4.3,1564.0,"9XWF+972 Grove Beach, Kovalam, Thiruvananthapuram, Kerala 695527",Kovalam,India,Kerala,695527,Nature,6725.2,4.43,"Alleppey, Kochi, Kovalam, Munnar, Poovar, Thiruvananthapuram, Varkala, Wayanad"
1248,Kovalam Sea View,Vista point,"Vista point, Tourist attraction",4.5,131.0,"9XPG+C96 Kovalam Sea View, Thiruvananthapuram, Kerala",Kovalam,India,Kerala,,Nature,589.5,4.43,"Alleppey, Kochi, Kovalam, Munnar, Poovar, Thiruvananthapuram, Varkala, Wayanad"
1249,Rock Cut Cave Shiva Temple,Historical landmark,"Historical landmark, Tourist attraction",4.2,1266.0,"Rock Cut Cave Shiva Temple, Police Station, Vizhinjam, Kovalam, Kerala 695521",Kovalam,India,Kerala,695521,Cultural,5317.2,4.42,"Alleppey, Kochi, Kovalam, Munnar, Poovar, Thiruvananthapuram, Varkala, Wayanad"
1250,Samudra Beach Park,Beach,Beach,4.3,746.0,"Samudra Beach Park, Kovalam, Kerala 695527",Kovalam,India,Kerala,695527,Nature,3207.7999999999997,4.43,"Alleppey, Kochi, Kovalam, Munnar, Poovar, Thiruvananthapuram, Varkala, Wayanad"
1251,Valley of Flowers National Park,National park,"National park, Tourist attraction",4.7,3460.0,"Valley of Flowers National Park, Uttarakhand 246443",Auli,India,Uttarakhand,246443,Nature,16262.0,4.34,"Almora, Auli, Dehradun, Haridwar, Jim, Mussoorie, Nainital, Rishikesh"
1252,"Shri Narsingh Temple, Joshimath",Hindu temple,"Hindu temple, Tourist attraction",4.8,2068.0,"HH48+HFQ Shri Narsingh Temple, Joshimath, Narsingh Mandir Marg, Joshimath, Uttarakhand 246443",Auli,India,Uttarakhand,246443,Religious,9926.4,4.64,"Almora, Auli, Dehradun, Haridwar, Jim, Mussoorie, Nainital, Rishikesh"
1253,Chalal Trek Trail,Hiking area,"Hiking area, Tourist attraction",4.5,4374.0,"Chalal Trek Trail, Katagla inn, vill- chalal, Himachal Pradesh 175105",Kasol,India,Himachal Pradesh,175105,Nature,19683.0,4.49,"Dalhousie, Dharamshala, Kasauli, Kasol, Manali, Mcleodganj, Nahan, Shimla"
1254,Parvati Valley,Nature preserve,Nature preserve,4.7,690.0,"2857+XXW Parvati Valley, drishyavali, hurludhar, po, parvati valley, Kasol, Himachal Pradesh 175134",Kasol,India,Himachal Pradesh,175134,Nature,3243.0,4.49,"Dalhousie, Dharamshala, Kasauli, Kasol, Manali, Mcleodganj, Nahan, Shimla"
1255,Nature Park Kasol,Park,Park,4.5,278.0,"Nature Park Kasol, Nature Park, Kasol, Sosan, Himachal Pradesh 175105",Kasol,India,Himachal Pradesh,175105,Nature,1251.0,4.49,"Dalhousie, Dharamshala, Kasauli, Kasol, Manali, Mcleodganj, Nahan, Shimla"
1256,Bijbehara The town of Chinars,Historical landmark,Historical landmark,4.5,99.0,"Bijbehara The town of Chinars, Baba Mohalla, Bijbehara, Jammu and Kashmir 192124",Bijbehara,India,Jammu and Kashmir,192124,Cultural,445.5,4.5,"Amarnath, Bijbehara, Gulmarg, Jammu, Leh, Srinagar, Vaishno"
1257,Baba Naseeb Din Park,Park,Park,4.2,75.0,"Q4V4+VWG Baba Naseeb Din Park, Bijbehara, Jammu and Kashmir 192124",Bijbehara,India,Jammu and Kashmir,192124,Nature,315.0,4.41,"Amarnath, Bijbehara, Gulmarg, Jammu, Leh, Srinagar, Vaishno"
1258,Heritage Park,Park,Park,4.2,4492.0,"V74M+JX7 Heritage Park, Gorkhabasti, Kunjaban, Agartala, Tripura 799006",Agartala,India,Tripura,799006,Nature,18866.4,4.19,Agartala
1259,Ujjayanta Palace Museum,Museum,Museum,4.5,3312.0,"Ujjayanta Palace Museum, Palace Compound, Indranagar, Agartala, Tripura 799001",Agartala,India,Tripura,799001,Cultural,14904.0,4.5,Agartala
1260,Dimsagar Lake Park,Park,"Park, Tourist attraction",4.1,2989.0,"Dimsagar Lake Park, Dim Sagar, near Haradhan Sangha, Agartala, Tripura 799001",Agartala,India,Tripura,799001,Nature,12254.9,4.19,Agartala
1261,Jagannath Bari,Hindu temple,"Hindu temple, Tourist attraction",4.5,2147.0,"R7PJ+G6C Jagannath Bari, Palace Compound, Krishna Nagar, Agartala, Tripura 799001",Agartala,India,Tripura,799001,Religious,9661.5,4.47,Agartala
1262,Rabindra Kanan,Park,"Park, Tourist attraction",4.1,1324.0,"Rabindra Kanan, Kunjaban, Agartala, Tripura 799006",Agartala,India,Tripura,799006,Nature,5428.4,4.19,Agartala
1263,ISKCON Agartala,Hindu temple,"Hindu temple, Tourist attraction",4.4,1164.0,"ISKCON Agartala, Math Chowmuhani, NH8, Shiv Nagar, Indranagar, Agartala, Tripura 799001",Agartala,India,Tripura,799001,Religious,5121.6,4.47,Agartala
1264,Fourteen Gods' and Goddesses' Temple,Hindu temple,"Hindu temple, Place of worship, Tourist attraction",4.5,1061.0,"R8RW+H3P Fourteen Gods' and Goddesses' Temple, Khayerpur, Old Agartala, Mekhlipara, Agartala, Tripura 799008",Agartala,India,Tripura,799008,Religious,4774.5,4.47,Agartala
1265,Tripura State Museum,Museum,"Museum, Tourist attraction",4.5,1022.0,"R7MM+Q3M Tripura State Museum, Laxminarayan Bari Road, Agartala, Tripura 799001",Agartala,India,Tripura,799001,Cultural,4599.0,4.5,Agartala
1266,State's Highest National Flag,Park,"Park, Tourist attraction",4.7,720.0,"State's Highest National Flag, Ujjayanta Palace, in front of Tripura State Museum, Palace Compound, Indranagar, Agartala, Tripura 799001",Agartala,India,Tripura,799001,Nature,3384.0,4.19,Agartala
1267,Chitai Golu Devta Temple,Hindu temple,"Hindu temple, Tourist attraction",4.8,6210.0,"Chitai Golu Devta Temple, Chitai, SH 37, Almora, Uttarakhand 263601",Almora,India,Uttarakhand,263601,Religious,29808.0,4.64,"Almora, Auli, Dehradun, Haridwar, Jim, Mussoorie, Nainital, Rishikesh"
1268,Kasar Devi Temple Almora,Hindu temple,"Hindu temple, Tourist attraction",4.8,4034.0,"JMR6+PP7 Kasar Devi Temple Almora, Binsar Rd, Kasardevi, Uttarakhand 263601",Almora,India,Uttarakhand,263601,Religious,19363.2,4.64,"Almora, Auli, Dehradun, Haridwar, Jim, Mussoorie, Nainital, Rishikesh"
1269,Katarmal Sun Temple,Hindu temple,"Hindu temple, Tourist attraction",4.7,1163.0,"Katarmal Sun Temple, Sun tempal katarmal, Almora, Adheli Sunar, Uttarakhand 263601",Almora,India,Uttarakhand,263601,Religious,5466.1,4.64,"Almora, Auli, Dehradun, Haridwar, Jim, Mussoorie, Nainital, Rishikesh"
1270,Syahi Devi Temple,Hindu temple,"Hindu temple, Tourist attraction",4.6,207.0,"HHG4+JVQ Syahi Devi Temple, Almora Range, Syahi Devi Gunth, Uttarakhand 263678",Almora,India,Uttarakhand,263678,Religious,952.1999999999999,4.64,"Almora, Auli, Dehradun, Haridwar, Jim, Mussoorie, Nainital, Rishikesh"
1271,Khagmara Temple,Hindu temple,"Hindu temple, Tourist attraction",4.2,95.0,"HMQ4+3Q4 Khagmara Temple, Dugalkhola, Almora, Uttarakhand 263601",Almora,India,Uttarakhand,263601,Religious,399.0,4.64,"Almora, Auli, Dehradun, Haridwar, Jim, Mussoorie, Nainital, Rishikesh"
1272,Top Station,Scenic spot,"Scenic spot, Hiking area, Tourist attraction",4.4,2713.0,"469V+CVM Top Station, Koviloor Rd, Kottakudi, Kottagudi, Tamil Nadu 625582",Munnar,India,Tamil Nadu,625582,Nature,11937.2,4.41,"Chennai, Coimbatore, Kanniyakumari, Kanyakumari, Kodaikanal, Madurai, Munnar, Ooty, Rameshwaram, Thanjavur"
